58b22197cf58f1ae9eeaccb9	161
5681e068cf58f1ba274d4ac5	349
57fa097bcf58f17ff51553ce	199
56fb183dcf58f1776a8ef961	304
5815edb2cf58f1a27516a9d2	147
5702dcdccf58f19e28f7e1a5	219
58a3af2dcf58f1118a987c8a	430
570955f9cf58f1b995f5f92a	117
578b6fc5cf58f15dbbfd3d19	141
571ea3e6cf58f196638d2965	151
55b10016e1382314227cd9e5	197
592c6fc4cf58f146041f080f	35
5904e9f6cf58f1602fe3d545	99
58fa48afcf58f143daaab55d	97
